Date	E0	E1	E2	E3	E4	E5	E6	E7	E8	EC	EF	Etotal	I0	I1	I2	I3	I4	I5	IC	Itotal	R0	R1	R2	R3	Rtotal	D0	D1	D2	D3	D4	Dtotal	BB	NW	U0	U1	U2	U3
2030-05-01	350	3394.650649810	100	0	50	0.000000000	0	0	0	0	0	3894.650649810	1400.000000000	0	400	0	0	0	0	1800.000000000	49363.773498367	14933.793278337	65544.828353800	0	129842.395130504	0.00000000	0.000000000	0	0	0	0.000000000	-2094.650649810	-159793.182506630	0	0	0.0000000	0.000000000
2030-06-01	350	3408.795027517	100	0	50	0.000000000	0	0	0	0	0	3908.795027517	1400.000000000	0	400	0	0	0	0	1800.000000000	49260.932303578	14871.569139678	65271.724902326	0	129404.226345582	0.00000000	0.000000000	0	0	0	0.000000000	-2108.795027517	-162340.146319069	0	0	0.0000000	0.000000000
2030-07-01	350	3422.998340132	100	0	50	0.000000000	0	0	0	0	0	3922.998340132	1400.000000000	0	400	0	0	0	0	1800.000000000	49158.305361279	14809.604268262	64999.759381900	0	128967.669011441	0.00000000	0.000000000	0	0	0	0.000000000	-2122.998340132	-164899.701993342	0	0	0.0000000	0.000000000
2030-08-01	350	3437.260833216	100	0	50	0.000000000	0	0	0	0	0	3937.260833216	1400.000000000	0	400	0	0	0	0	1800.000000000	49055.892225110	14747.897583811	64728.927051142	0	128532.716860063	0.00000000	0.000000000	0	0	0	0.000000000	-2137.260833216	-167471.914977936	0	0	0.0000000	0.000000000
2030-09-01	350	3451.582753354	100	0	50	0.000000000	0	0	0	0	0	3951.582753354	1400.000000000	0	400	0	0	0	0	1800.000000000	48953.692449641	14686.448010545	64459.223188429	0	128099.363648615	0.00000000	0.000000000	0	0	0	0.000000000	-2151.582753354	-170056.850942738	0	0	0.0000000	0.000000000
2030-10-01	350	3465.964348160	100	0	50	0.000000000	0	0	0	0	0	3965.964348160	1400.000000000	0	400	0	0	0	0	1800.000000000	48851.705590371	14625.254477168	64190.643091810	0	127667.603159349	0.00000000	0.000000000	0	0	0	0.000000000	-2165.964348160	-172654.575780164	0	0	0.0000000	0.000000000
2030-11-01	350	3480.405866277	100	0	50	0.000000000	0	0	0	0	0	3980.405866277	1400.000000000	0	400	0	0	0	0	1800.000000000	48749.931203724	14564.315916847	63923.182078928	0	127237.429199498	0.00000000	0.000000000	0	0	0	0.000000000	-2180.405866277	-175265.155606291	0	0	0.0000000	0.000000000
2030-12-01	350	3494.907557387	100	0	50	0.000000000	0	0	0	0	0	3994.907557387	1400.000000000	0	400	0	0	0	0	1800.000000000	48648.368847050	14503.631267193	63656.835486932	0	126808.835601175	0.00000000	0.000000000	0	0	0	0.000000000	-2194.907557387	-177888.656762002	0	0	0.0000000	0.000000000
2031-01-01	350	3509.469672209	100	0	50	0.000000000	0	0	0	0	0	4009.469672209	1400.000000000	0	400	0	0	0	0	1800.000000000	48547.018078618	14443.199470246	63391.598672403	0	126381.816221268	0.00000000	0.000000000	0	0	0	0.000000000	-2209.469672209	-180525.145814118	0	0	0.0000000	0.000000000
2031-02-01	350	3524.092462510	100	0	50	0.000000000	0	0	0	0	0	4024.092462510	1400.000000000	0	400	0	0	0	0	1800.000000000	48445.878457621	14383.019472454	63127.467011268	0	125956.364941343	0.00000000	0.000000000	0	0	0	0.000000000	-2224.092462510	-183174.689556552	0	0	0.0000000	0.000000000
2031-03-01	350	3538.776181104	100	0	50	0.000000000	0	0	0	0	0	4038.776181104	1400.000000000	0	400	0	0	0	0	1800.000000000	48344.949544168	14323.090224652	62864.435898721	0	125532.475667541	0.00000000	0.000000000	0	0	0	0.000000000	-2238.776181104	-185837.355011458	0	0	0.0000000	0.000000000
2031-04-01	350	3553.521081858	100	0	50	0.000000000	0	0	0	0	0	4053.521081858	1400.000000000	0	400	0	0	0	0	1800.000000000	48244.230899284	14263.410682049	62602.500749143	0	125110.142330477	0.00000000	0.000000000	0	0	0	0.000000000	-2253.521081858	-188513.209430381	0	0	0.0000000	0.000000000
2031-05-01	350	3568.327419699	100	0	50	0.000000000	0	0	0	0	0	4068.327419699	1400.000000000	0	400	0	0	0	0	1800.000000000	48143.722084911	14203.979804207	62341.656996022	0	124689.358885140	0.00000000	0.000000000	0	0	0	0.000000000	-2268.327419699	-191202.320295417	0	0	0.0000000	0.000000000
2031-06-01	350	3583.195450615	100	0	50	0.000000000	0	0	0	0	0	4083.195450615	1400.000000000	0	400	0	0	0	0	1800.000000000	48043.422663900	14144.796555023	62081.900091872	0	124270.119310795	0.00000000	0.000000000	0	0	0	0.000000000	-2283.195450615	-193904.755320377	0	0	0.0000000	0.000000000
2031-07-01	350	3598.125431659	100	0	50	0.000000000	0	0	0	0	0	4098.125431659	1400.000000000	0	400	0	0	0	0	1800.000000000	47943.332200017	14085.859902710	61823.225508156	0	123852.417610883	0.00000000	0.000000000	0	0	0	0.000000000	-2298.125431659	-196620.582451948	0	0	0.0000000	0.000000000
2031-08-01	350	3613.117620958	100	0	50	0.000000000	0	0	0	0	0	4113.117620958	1400.000000000	0	400	0	0	0	0	1800.000000000	47843.450257934	14027.168819783	61565.628735205	0	123436.247812921	0.00000000	0.000000000	0	0	0	0.000000000	-2313.117620958	-199349.869870867	0	0	0.0000000	0.000000000
2031-09-01	350	3628.172277712	100	0	50	0.000000000	0	0	0	0	0	4128.172277712	1400.000000000	0	400	0	0	0	0	1800.000000000	47743.776403230	13968.722283033	61309.105282142	0	123021.603968405	0.00000000	0.000000000	0	0	0	0.000000000	-2328.172277712	-202092.685993095	0	0	0.0000000	0.000000000
2031-10-01	350	3643.289662202	100	0	50	0.000000000	0	0	0	0	0	4143.289662202	1400.000000000	0	400	0	0	0	0	1800.000000000	47644.310202390	13910.519273521	61053.650676799	0	122608.480152710	0.00000000	0.000000000	0	0	0	0.000000000	-2343.289662202	-204849.099470993	0	0	0.0000000	0.000000000
2031-11-01	350	3658.470035795	100	0	50	0.000000000	0	0	0	0	0	4158.470035795	1400.000000000	0	400	0	0	0	0	1800.000000000	47545.051222802	13852.558776548	60799.260465646	0	122196.870464995	0.00000000	0.000000000	0	0	0	0.000000000	-2358.470035795	-207619.179194502	0	0	0.0000000	0.000000000
2031-12-01	350	3673.713660944	100	0	50	0.000000000	0	0	0	0	0	4173.713660944	1400.000000000	0	400	0	0	0	0	1800.000000000	47445.999032754	13794.839781646	60545.930213706	0	121786.769028105	0.00000000	0.000000000	0	0	0	0.000000000	-2373.713660944	-210402.994292336	0	0	0.0000000	0.000000000
2032-01-01	350	3689.020801198	100	0	50	0.000000000	0	0	0	0	0	4189.020801198	1400.000000000	0	400	0	0	0	0	1800.000000000	47347.153201436	13737.361282555	60293.655504482	0	121378.169988473	0.00000000	0.000000000	0	0	0	0.000000000	-2389.020801198	-213200.614133165	0	0	0.0000000	0.000000000
2032-02-01	350	3704.391721203	100	0	50	0.000000000	0	0	0	0	0	4204.391721203	1400.000000000	0	400	0	0	0	0	1800.000000000	47248.513298933	13680.122277211	60042.431939880	0	120971.067516024	0.00000000	0.000000000	0	0	0	0.000000000	-2404.391721203	-216012.108326817	0	0	0.0000000	0.000000000
2032-03-01	350	3719.826686708	100	0	50	0.000000000	0	0	0	0	0	4219.826686708	1400.000000000	0	400	0	0	0	0	1800.000000000	47150.078896227	13623.121767723	59792.255140131	0	120565.455804080	0.00000000	0.000000000	0	0	0	0.000000000	-2419.826686708	-218837.546725469	0	0	0.0000000	0.000000000
2032-04-01	350	3735.325964569	100	0	50	0.000000000	0	0	0	0	0	4235.325964569	1400.000000000	0	400	0	0	0	0	1800.000000000	47051.849565193	13566.358760357	59543.120743713	0	120161.329069264	0.00000000	0.000000000	0	0	0	0.000000000	-2435.325964569	-221676.999424854	0	0	0.0000000	0.000000000
2032-05-01	350	3750.889822755	100	0	50	0.000000000	0	0	0	0	0	4250.889822755	1400.000000000	0	400	0	0	0	0	1800.000000000	46953.824878599	13509.832265523	59295.024407281	0	119758.681551403	0.00000000	0.000000000	0	0	0	0.000000000	-2450.889822755	-224530.536765470	0	0	0.0000000	0.000000000
2032-06-01	350	3766.518530350	100	0	50	0.000000000	0	0	0	0	0	4266.518530350	1400.000000000	0	400	0	0	0	0	1800.000000000	46856.004410102	13453.541297750	59047.961805584	0	119357.507513436	0.00000000	0.000000000	0	0	0	0.000000000	-2466.518530350	-227398.229333787	0	0	0.0000000	0.000000000
2032-07-01	350	3782.212357559	100	0	50	0.000000000	0	0	0	0	0	4282.212357559	1400.000000000	0	400	0	0	0	0	1800.000000000	46758.387734247	13397.484875676	58801.928631394	0	118957.801241317	0.00000000	0.000000000	0	0	0	0.000000000	-2482.212357559	-230280.147963464	0	0	0.0000000	0.000000000
2032-08-01	350	3797.971575716	100	0	50	0.000000000	0	0	0	0	0	4297.971575716	1400.000000000	0	400	0	0	0	0	1800.000000000	46660.974426468	13341.662022027	58556.920595430	0	118559.557043925	0.00000000	0.000000000	0	0	0	0.000000000	-2497.971575716	-233176.363736573	0	0	0.0000000	0.000000000
2032-09-01	350	3813.796457281	100	0	50	0.000000000	0	0	0	0	0	4313.796457281	1400.000000000	0	400	0	0	0	0	1800.000000000	46563.764063079	13286.071763602	58312.933426283	0	118162.769252964	0.00000000	0.000000000	0	0	0	0.000000000	-2513.796457281	-236086.947984815	0	0	0.0000000	0.000000000
2032-10-01	350	3829.687275853	100	0	50	0.000000000	0	0	0	0	0	4329.687275853	1400.000000000	0	400	0	0	0	0	1800.000000000	46466.756221281	13230.713131254	58069.962870340	0	117767.432222874	0.00000000	0.000000000	0	0	0	0.000000000	-2529.687275853	-239011.972290758	0	0	0.0000000	0.000000000
2032-11-01	350	3845.644306169	100	0	50	0.000000000	0	0	0	0	0	4345.644306169	1400.000000000	0	400	0	0	0	0	1800.000000000	46369.950479153	13175.585159873	57828.004691713	0	117373.540330740	0.00000000	0.000000000	0	0	0	0.000000000	-2545.644306169	-241951.508489061	0	0	0.0000000	0.000000000
2032-12-01	350	3861.667824112	100	0	50	0.000000000	0	0	0	0	0	4361.667824112	1400.000000000	0	400	0	0	0	0	1800.000000000	46273.346415655	13120.686888374	57587.054672164	0	116981.087976193	0.00000000	0.000000000	0	0	0	0.000000000	-2561.667824112	-244905.628667719	0	0	0.0000000	0.000000000
2033-01-01	350	3877.758106712	100	0	50	0.000000000	0	0	0	0	0	4377.758106712	1400.000000000	0	400	0	0	0	0	1800.000000000	46176.943610623	13066.017359672	57347.108611030	0	116590.069581325	0.00000000	0.000000000	0	0	0	0.000000000	-2577.758106712	-247874.405169300	0	0	0.0000000	0.000000000
2033-02-01	350	3893.915432157	100	0	50	0.000000000	0	0	0	0	0	4393.915432157	1400.000000000	0	400	0	0	0	0	1800.000000000	46080.741644767	13011.575620674	57108.162325151	0	116200.479590592	0.00000000	0.000000000	0	0	0	0.000000000	-2593.915432157	-250857.910592190	0	0	0.0000000	0.000000000
2033-03-01	350	3910.140079791	100	0	50	0.000000000	0	0	0	0	0	4410.140079791	1400.000000000	0	400	0	0	0	0	1800.000000000	45984.740099674	12957.360722254	56870.211648796	0	115812.312470724	0.00000000	0.000000000	0	0	0	0.000000000	-2610.140079791	-253856.217791848	0	0	0.0000000	0.000000000
2033-04-01	350	3926.432330123	100	0	50	0.000000000	0	0	0	0	0	4426.432330123	1400.000000000	0	400	0	0	0	0	1800.000000000	45888.938557799	12903.371719245	56633.252433593	0	115425.562710637	0.00000000	0.000000000	0	0	0	0.000000000	-2626.432330123	-256869.399882059	0	0	0.0000000	0.000000000
2033-05-01	350	3942.792464832	100	0	50	0.000000000	0	0	0	0	0	4442.792464832	1400.000000000	0	400	0	0	0	0	1800.000000000	45793.336602471	12849.607670415	56397.280548453	0	115040.224821338	0.00000000	0.000000000	0	0	0	0.000000000	-2642.792464832	-259897.530236190	0	0	0.0000000	0.000000000
2033-06-01	350	3959.220766769	100	0	50	0.000000000	0	0	0	0	0	4459.220766769	1400.000000000	0	400	0	0	0	0	1800.000000000	45697.933817882	12796.067638455	56162.291879501	0	114656.293335838	0.00000000	0.000000000	0	0	0	0.000000000	-2659.220766769	-262940.682488459	0	0	0.0000000	0.000000000
2033-07-01	350	3975.717519964	100	0	50	0.000000000	0	0	0	0	0	4475.717519964	1400.000000000	0	400	0	0	0	0	1800.000000000	45602.729789095	12742.750689961	55928.282330003	0	114273.762809059	0.00000000	0.000000000	0	0	0	0.000000000	-2675.717519964	-265998.930535201	0	0	0.0000000	0.000000000
2033-08-01	350	3992.283009630	100	0	50	0.000000000	0	0	0	0	0	4492.283009630	1400.000000000	0	400	0	0	0	0	1800.000000000	45507.724102034	12689.655895419	55695.247820295	0	113892.627817749	0.00000000	0.000000000	0	0	0	0.000000000	-2692.283009630	-269072.348536142	0	0	0.0000000	0.000000000
2033-09-01	350	4008.917522170	100	0	50	0.000000000	0	0	0	0	0	4508.917522170	1400.000000000	0	400	0	0	0	0	1800.000000000	45412.916343489	12636.782329189	55463.184287710	0	113512.882960387	0.00000000	0.000000000	0	0	0	0.000000000	-2708.917522170	-272161.010915674	0	0	0.0000000	0.000000000
2033-10-01	350	4025.621345179	100	0	50	0.000000000	0	0	0	0	0	4525.621345179	1400.000000000	0	400	0	0	0	0	1800.000000000	45318.306101106	12584.129069484	55232.087686512	0	113134.522857101	0.00000000	0.000000000	0	0	0	0.000000000	-2725.621345179	-275264.992364139	0	0	0.0000000	0.000000000
2033-11-01	350	4042.394767451	100	0	50	0.000000000	0	0	0	0	0	4542.394767451	1400.000000000	0	400	0	0	0	0	1800.000000000	45223.892963396	12531.695198361	55001.953987818	0	112757.542149574	0.00000000	0.000000000	0	0	0	0.000000000	-2742.394767451	-278384.367839118	0	0	0.0000000	0.000000000
2033-12-01	350	4059.238078982	100	0	50	0.000000000	0	0	0	0	0	4559.238078982	1400.000000000	0	400	0	0	0	0	1800.000000000	45129.676519722	12479.479801701	54772.779179535	0	112381.935500958	0.00000000	0.000000000	0	0	0	0.000000000	-2759.238078982	-281519.212566716	0	0	0.0000000	0.000000000
2034-01-01	350	4076.151570978	100	0	50	0.000000000	0	0	0	0	0	4576.151570978	1400.000000000	0	400	0	0	0	0	1800.000000000	45035.656360306	12427.481969194	54544.559266287	0	112007.697595787	0.00000000	0.000000000	0	0	0	0.000000000	-2776.151570978	-284669.602042865	0	0	0.0000000	0.000000000
2034-02-01	350	4093.135535857	100	0	50	0.000000000	0	0	0	0	0	4593.135535857	1400.000000000	0	400	0	0	0	0	1800.000000000	44941.832076222	12375.700794322	54317.290269344	0	111634.823139888	0.00000000	0.000000000	0	0	0	0.000000000	-2793.135535857	-287835.612034620	0	0	0.0000000	0.000000000
2034-03-01	350	4110.190267256	100	0	50	0.000000000	0	0	0	0	0	4610.190267256	1400.000000000	0	400	0	0	0	0	1800.000000000	44848.203259396	12324.135374346	54090.968226555	0	111263.306860298	0.00000000	0.000000000	0	0	0	0.000000000	-2810.190267256	-291017.318581468	0	0	0.0000000	0.000000000
2034-04-01	350	4127.316060037	100	0	50	0.000000000	0	0	0	0	0	4627.316060037	1400.000000000	0	400	0	0	0	0	1800.000000000	44754.769502606	12272.784810286	53865.589192278	0	110893.143505170	0.00000000	0.000000000	0	0	0	0.000000000	-2827.316060037	-294214.797996632	0	0	0.0000000	0.000000000
2034-05-01	350	4144.513210287	100	0	50	0.000000000	0	0	0	0	0	4644.513210287	1400.000000000	0	400	0	0	0	0	1800.000000000	44661.530399475	12221.648206910	53641.149237310	0	110524.327843696	0.00000000	0.000000000	0	0	0	0.000000000	-2844.513210287	-297428.126868393	0	0	0.0000000	0.000000000
2034-06-01	350	4161.782015330	100	0	50	0.000000000	0	0	0	0	0	4661.782015330	1400.000000000	0	400	0	0	0	0	1800.000000000	44568.485544477	12170.724672714	53417.644448821	0	110156.854666012	0.00000000	0.000000000	0	0	0	0.000000000	-2861.782015330	-300657.382061405	0	0	0.0000000	0.000000000
2034-07-01	350	4179.122773727	100	0	50	0.000000000	0	0	0	0	0	4679.122773727	1400.000000000	0	400	0	0	0	0	1800.000000000	44475.634532926	12120.013319911	53195.070930285	0	109790.718783122	0.00000000	0.000000000	0	0	0	0.000000000	-2879.122773727	-303902.640718023	0	0	0.0000000	0.000000000
2034-08-01	350	4196.535785284	100	0	50	0.000000000	0	0	0	0	0	4696.535785284	1400.000000000	0	400	0	0	0	0	1800.000000000	44382.976960982	12069.513264412	52973.424801408	0	109425.915026802	0.00000000	0.000000000	0	0	0	0.000000000	-2896.535785284	-307163.980259626	0	0	0.0000000	0.000000000
2034-09-01	350	4214.021351056	100	0	50	0.000000000	0	0	0	0	0	4714.021351056	1400.000000000	0	400	0	0	0	0	1800.000000000	44290.512425647	12019.223625810	52752.702198069	0	109062.438249526	0.00000000	0.000000000	0	0	0	0.000000000	-2914.021351056	-310441.478387959	0	0	0.0000000	0.000000000
2034-10-01	350	4231.579773352	100	0	50	0.000000000	0	0	0	0	0	4731.579773352	1400.000000000	0	400	0	0	0	0	1800.000000000	44198.240524760	11969.143527369	52532.899272244	0	108700.283324373	0.00000000	0.000000000	0	0	0	0.000000000	-2931.579773352	-313735.213086464	0	0	0.0000000	0.000000000
2034-11-01	350	4249.211355741	100	0	50	0.000000000	0	0	0	0	0	4749.211355741	1400.000000000	0	400	0	0	0	0	1800.000000000	44106.160857000	11919.272096005	52314.012191943	0	108339.445144948	0.00000000	0.000000000	0	0	0	0.000000000	-2949.211355741	-317045.262621630	0	0	0.0000000	0.000000000
2034-12-01	350	4266.916403057	100	0	50	0.000000000	0	0	0	0	0	4766.916403057	1400.000000000	0	400	0	0	0	0	1800.000000000	44014.273021881	11869.608462272	52096.037141143	0	107979.918625296	0.00000000	0.000000000	0	0	0	0.000000000	-2966.916403057	-320371.705544338	0	0	0.0000000	0.000000000
2035-01-01	350	4284.695221403	100	0	50	0.000000000	0	0	0	0	0	4784.695221403	1400.000000000	0	400	0	0	0	0	1800.000000000	43922.576619752	11820.151760346	51878.970319722	0	107621.698699820	0.00000000	0.000000000	0	0	0	0.000000000	-2984.695221403	-323714.620691217	0	0	0.0000000	0.000000000
